,movie,chapter,character,dialog,Unnamed: 0,gender,releaseYear,processed_tokens,processed_text,preprocessed_tokens,preprocessed_text
8157,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,ah  very well  bring him in,712.0,male,2009,"['ah', 'well', 'bring']",ah well bring,"['ah', 'bring']",ah bring
8158,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,i'd have thought you could whip up a remedy for this in no time harry  an expert potioneer like you,713.0,male,2009,"['I', 'would', 'think', 'could', 'whip', 'remedy', 'time', 'harry', 'expert', 'potioneer', 'like']",I would think could whip remedy time harry expert potioneer like,"['think', 'could', 'whip', 'remedy', 'time', 'harry', 'expert', 'potioneer', 'like']",think could whip remedy time harry expert potioneer like
8159,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,i figured this called for a more practiced hand sir,714.0,male,2009,"['I', 'figure', 'call', 'practiced', 'hand', 'sir']",I figure call practiced hand sir,"['figure', 'call', 'practiced', 'hand', 'sir']",figure call practiced hand sir
8160,Harry Potter and the Half-Blood Prince,Perilous Potions,ron weasley,hello darling  fancy a drink,715.0,male,2009,"['hello', 'darle', 'fancy', 'drink']",hello darle fancy drink,"['hello', 'darle', 'fancy', 'drink']",hello darle fancy drink
8161,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,hm  perhaps you're right,716.0,male,2009,"['hm', 'perhaps', 'right']",hm perhaps right,"['hm', 'perhaps', 'right']",hm perhaps right
8162,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,i'm sorry sir  about the other day  our misunderstanding,717.0,male,2009,"['I', 'sorry', 'sir', 'day', 'misunderstanding']",I sorry sir day misunderstanding,"['sorry', 'sir', 'day', 'misunderstanding']",sorry sir day misunderstanding
8163,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,yes well water under the bridge as they say correct,718.0,male,2009,"['yes', 'well', 'water', 'bridge', 'say', 'correct']",yes well water bridge say correct,"['yes', 'water', 'bridge', 'correct']",yes water bridge correct
8164,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,i mean i'm sure you're tired of it after all these years  the questions  about voldemort,719.0,male,2009,"['I', 'mean', 'I', 'sure', 'tired', 'year', 'question', 'voldemort']",I mean I sure tired year question voldemort,"['mean', 'sure', 'tired', 'year', 'question', 'voldemort']",mean sure tired year question voldemort
8165,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,i'll ask you not to use that name,720.0,male,2009,"['I', 'ask', 'not', 'use', 'name']",I ask not use name,"['ask', 'use', 'name']",ask use name
8166,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,yes sir  it's just well dumbledore once said that fear of a name only increases fear of the thing itself  it seemed sensible,721.0,male,2009,"['yes', 'sir', 'well', 'dumbledore', 'say', 'fear', 'name', 'increase', 'fear', 'thing', 'seem', 'sensible']",yes sir well dumbledore say fear name increase fear thing seem sensible,"['yes', 'sir', 'dumbledore', 'fear', 'name', 'increase', 'fear', 'thing', 'seem', 'sensible']",yes sir dumbledore fear name increase fear thing seem sensible
8167,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,with all due respect dumbledore sometimes forgets that most of us do not possess powers so great that we can risk offending the most dangerous dark lord who ever lived,722.0,male,2009,"['due', 'respect', 'dumbledore', 'sometimes', 'forget', 'not', 'possess', 'power', 'great', 'risk', 'offend', 'dangerous', 'dark', 'lord', 'ever', 'live']",due respect dumbledore sometimes forget not possess power great risk offend dangerous dark lord ever live,"['due', 'respect', 'dumbledore', 'sometimes', 'forget', 'possess', 'power', 'great', 'risk', 'offend', 'dangerous', 'dark', 'lord', 'ever', 'live']",due respect dumbledore sometimes forget possess power great risk offend dangerous dark lord ever live
8168,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,alright m'boy!  bottoms up!,723.0,male,2009,"['alright', ""m'boy"", '!', 'bottom', '!']",alright m'boy ! bottom !,"['alright', ""m'boy"", '!', 'bottom', '!']",alright m'boy ! bottom !
8170,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,a tonic for the nerves,725.0,male,2009,"['tonic', 'nerve']",tonic nerve,"['tonic', 'nerve']",tonic nerve
8171,Harry Potter and the Half-Blood Prince,Perilous Potions,ron weasley,what happened to me,726.0,male,2009,"['happen', 'I']",happen I,['happen'],happen
8172,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,love potion,727.0,male,2009,"['love', 'potion']",love potion,"['love', 'potion']",love potion
8173,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,and a bloody strong one at that,728.0,male,2009,"['bloody', 'strong', 'one']",bloody strong one,"['bloody', 'strong']",bloody strong
8174,Harry Potter and the Half-Blood Prince,Perilous Potions,ron weasley,i feel really bad,729.0,male,2009,"['I', 'feel', 'really', 'bad']",I feel really bad,"['feel', 'really', 'bad']",feel really bad
8175,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,pickmeup's what you need m'boy do us all good i think  i've got butterbeer wine  ah  and a dazzling oakmatured mead  i had other intentions for this but given the circumstances,730.0,male,2009,"['pickmeup', ""'s"", 'need', ""m'boy"", 'good', 'I', 'think', 'I', 'get', 'butterbeer', 'wine', 'ah', 'dazzle', 'oakmature', 'mead', 'I', 'intention', 'give', 'circumstance']",pickmeup 's need m'boy good I think I get butterbeer wine ah dazzle oakmature mead I intention give circumstance,"['pickmeup', 'need', ""m'boy"", 'good', 'think', 'butterbeer', 'wine', 'ah', 'dazzle', 'oakmature', 'mead', 'intention', 'give', 'circumstance']",pickmeup need m'boy good think butterbeer wine ah dazzle oakmature mead intention give circumstance
8176,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,there we are potter  to life!,731.0,male,2009,"['potter', 'life', '!']",potter life !,"['potter', 'life', '!']",potter life !
8177,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,ron!  ron!!!  professor help him!,732.0,male,2009,"['ron', '!', 'ron', '!', '!', '!', 'professor', 'help', '!']",ron ! ron ! ! ! professor help !,"['ron', '!', 'ron', '!', '!', '!', 'professor', 'help', '!']",ron ! ron ! ! ! professor help !
8178,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,i ddon't understand,733.0,male,2009,"['I', ""ddon't"", 'understand']",I ddon't understand,"[""ddon't"", 'understand']",ddon't understand
8179,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,professor!  do something!!,734.0,male,2009,"['professor', '!', 'something', '!', '!']",professor ! something ! !,"['professor', '!', 'something', '!', '!']",professor ! something ! !
8180,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,he's choking!!,735.0,male,2009,"['choke', '!', '!']",choke ! !,"['choke', '!', '!']",choke ! !
8181,Harry Potter and the Half-Blood Prince,Perilous Potions,harry potter,breathe!  c'mon ron don't be a prat  breathe!  breathe!,736.0,male,2009,"['breathe', '!', 'come', 'ron', 'not', 'prat', 'breathe', '!', 'breathe', '!']",breathe ! come ron not prat breathe ! breathe !,"['breathe', '!', 'ron', 'prat', 'breathe', '!', 'breathe', '!']",breathe ! ron prat breathe ! breathe !
8182,Harry Potter and the Half-Blood Prince,Perilous Potions,ron weasley,these girls are gonna kill me harry,737.0,male,2009,"['girl', 'go', 'kill', 'I', 'harry']",girl go kill I harry,"['girl', 'kill', 'harry']",girl kill harry
8183,Harry Potter and the Half-Blood Prince,Perilous Potions,albus dumbledore,quick thinking on your part harry  using a bezoar  you must be very proud of your student eh horace,738.0,male,2009,"['quick', 'thinking', 'part', 'harry', 'use', 'bezoar', 'must', 'proud', 'student', 'eh', 'horace']",quick thinking part harry use bezoar must proud student eh horace,"['quick', 'thinking', 'part', 'harry', 'use', 'bezoar', 'must', 'proud', 'student', 'eh', 'horace']",quick thinking part harry use bezoar must proud student eh horace
8184,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,hm  oh  yes very proud,739.0,male,2009,"['hm', 'oh', 'yes', 'proud']",hm oh yes proud,"['hm', 'oh', 'yes', 'proud']",hm oh yes proud
8185,Harry Potter and the Half-Blood Prince,Perilous Potions,minerva mcgonagall,i think we all agree that mr potter's actions were heroic  the question is  why were they necessary,740.0,female,2009,"['I', 'think', 'agree', 'mr', 'potter', ""'s"", 'action', 'heroic', 'question', 'necessary']",I think agree mr potter 's action heroic question necessary,"['think', 'agree', 'mr', 'potter', 'action', 'heroic', 'question', 'necessary']",think agree mr potter action heroic question necessary
8187,Harry Potter and the Half-Blood Prince,Perilous Potions,albus dumbledore,this appears to be a gift horace you don't by chance remember who gave you this bottle do you  which by the way possesses remarkably subtle hints of licorice and cherry when not polluted with poison,742.0,male,2009,"['appear', 'gift', 'horace', 'not', 'chance', 'remember', 'give', 'bottle', 'way', 'possess', 'remarkably', 'subtle', 'hint', 'licorice', 'cherry', 'not', 'polluted', 'poison']",appear gift horace not chance remember give bottle way possess remarkably subtle hint licorice cherry not polluted poison,"['appear', 'gift', 'horace', 'chance', 'remember', 'give', 'bottle', 'way', 'possess', 'remarkably', 'subtle', 'hint', 'licorice', 'cherry', 'polluted', 'poison']",appear gift horace chance remember give bottle way possess remarkably subtle hint licorice cherry polluted poison
8188,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,actually i had intended to give it as a gift myself,743.0,male,2009,"['actually', 'I', 'intend', 'give', 'gift']",actually I intend give gift,"['actually', 'intend', 'give', 'gift']",actually intend give gift
8189,Harry Potter and the Half-Blood Prince,Perilous Potions,albus dumbledore,to whom might i ask,744.0,male,2009,"['might', 'I', 'ask']",might I ask,"['might', 'ask']",might ask
8190,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,you headmaster,745.0,male,2009,['headmaster'],headmaster,['headmaster'],headmaster
8191,Harry Potter and the Half-Blood Prince,Perilous Potions,lavender brown,where is he  where's my wonwon! has he been asking for me what's she doing here,746.0,female,2009,"['wonwon', '!', 'ask', 'I']",wonwon ! ask I,"['wonwon', '!', 'ask']",wonwon ! ask
8192,Harry Potter and the Half-Blood Prince,Perilous Potions,hermione granger,i might ask you the same,747.0,female,2009,"['I', 'might', 'ask']",I might ask,"['might', 'ask']",might ask
8193,Harry Potter and the Half-Blood Prince,Perilous Potions,lavender brown,i happen to be his girlfriend,748.0,female,2009,"['I', 'happen', 'girlfriend']",I happen girlfriend,"['happen', 'girlfriend']",happen girlfriend
8194,Harry Potter and the Half-Blood Prince,Perilous Potions,hermione granger,i happen to be his friend,749.0,female,2009,"['I', 'happen', 'friend']",I happen friend,"['happen', 'friend']",happen friend
8195,Harry Potter and the Half-Blood Prince,Perilous Potions,lavender brown,don't make me laugh  you haven't spoken in weeks  i suppose you want to make up with him now that he's suddenly all interesting,750.0,female,2009,"['not', 'make', 'I', 'laugh', 'not', 'speak', 'week', 'I', 'suppose', 'want', 'make', 'suddenly', 'interesting']",not make I laugh not speak week I suppose want make suddenly interesting,"['make', 'laugh', 'speak', 'week', 'suppose', 'want', 'make', 'suddenly', 'interesting']",make laugh speak week suppose want make suddenly interesting
8196,Harry Potter and the Half-Blood Prince,Perilous Potions,hermione granger,he's been poisoned you daft dimbo! and for the record i've always found him interesting,751.0,female,2009,"['poison', 'daft', 'dimbo', '!', 'record', 'I', 'always', 'find', 'interesting']",poison daft dimbo ! record I always find interesting,"['poison', 'daft', 'dimbo', '!', 'record', 'always', 'find', 'interesting']",poison daft dimbo ! record always find interesting
8197,Harry Potter and the Half-Blood Prince,Perilous Potions,lavender brown,ha!  see he senses my presence i'm here wonwon i'm here,752.0,female,2009,"['ha', '!', 'see', 'sense', 'presence', 'I', 'wonwon', 'I']",ha ! see sense presence I wonwon I,"['ha', '!', 'sense', 'presence', 'wonwon']",ha ! sense presence wonwon
8198,Harry Potter and the Half-Blood Prince,Perilous Potions,ron weasley,er my nee er!  my!  nee!,753.0,male,2009,"['er', 'nee', 'er', '!', '!', 'nee', '!']",er nee er ! ! nee !,"['er', 'nee', 'er', '!', '!', 'nee', '!']",er nee er ! ! nee !
8199,Harry Potter and the Half-Blood Prince,Perilous Potions,albus dumbledore,ah to be young and feel love's keen sting  come everyone i think mr weasley is well tended,754.0,male,2009,"['ah', 'young', 'feel', 'love', ""'s"", 'keen', 'sting', 'come', 'everyone', 'I', 'think', 'mr', 'weasley', 'well', 'tend']",ah young feel love 's keen sting come everyone I think mr weasley well tend,"['ah', 'young', 'feel', 'love', 'keen', 'sting', 'everyone', 'think', 'mr', 'weasley', 'tend']",ah young feel love keen sting everyone think mr weasley tend
8200,Harry Potter and the Half-Blood Prince,Perilous Potions,ginny weasley,'bout time don't you think,755.0,female,2009,"[""'bout"", 'time', 'not', 'think']",'bout time not think,"[""'bout"", 'time', 'think']",'bout time think
8201,Harry Potter and the Half-Blood Prince,Perilous Potions,horace slughorn,i've always cherished my students they're my life,756.0,male,2009,"['I', 'always', 'cherish', 'student', 'life']",I always cherish student life,"['always', 'cherish', 'student', 'life']",always cherish student life
